doc_id,source_number,work_type,date,location,line,category,equipment1,equipment2,equipment3,equipment_full,work_duration_minutes,downtime_minutes,symptom,root_cause,action_taken,prevention,text
doc_000405,Rpt-0405,作業票,2021-11-09,第1工場,A1000 生産ラインA,電気,センサー,圧力トランスミッタ,圧力トランスミッタ #2,センサー > 圧力トランスミッタ > 圧力トランスミッタ #2,157,0,シリンダーの動作速度が低下し、サイクルタイムが基準より174秒遅延している。,自動給油装置の配管詰まりにより、SSRへの給油が行われていなかった。,テンションメーターを用いて張力を規定値66Nに調整。,定期点検項目への追加。,"【現象】
シリンダーの動作速度が低下し、サイクルタイムが基準より174秒遅延している。

【原因】
自動給油装置の配管詰まりにより、SSRへの給油が行われていなかった。

【処置】
テンションメーターを用いて張力を規定値66Nに調整。

【備考】
定期点検項目への追加。"
doc_000406,Rpt-0406,修理票,2023-03-02,第1工場,A2000 生産ラインB,電気,駆動制御,ソフトスタータ,ソフトスタータ #4,駆動制御 > ソフトスタータ > ソフトスタータ #4,212,59,稼働中にSSR付近から「ガガガ」という異音が発生した。,カップリングの樹脂パーツが疲労破壊していた。,接点不良のリレーを新品に交換し、I/Oチェックを実施。,保全カレンダーへの登録。,"【現象】
稼働中にSSR付近から「ガガガ」という異音が発生した。

【原因】
カップリングの樹脂パーツが疲労破壊していた。

【処置】
接点不良のリレーを新品に交換し、I/Oチェックを実施。

【備考】
保全カレンダーへの登録。"
doc_000407,Rpt-0407,作業票,2024-02-11,第1工場,A1000 生産ラインA,電気,駆動制御,サーボアンプ,サーボアンプ #2,駆動制御 > サーボアンプ > サーボアンプ #2,65,0,リミットスイッチの継ぎ目から作動油が漏れ、床面に油溜まりができている。,マグネットスイッチ内部のベアリング（型式:GT2710）が摩耗し、回転振れが生じていた。,SSR（GT2710）を予備品と交換し、芯出し調整を実施。,,"【現象】
リミットスイッチの継ぎ目から作動油が漏れ、床面に油溜まりができている。

【原因】
マグネットスイッチ内部のベアリング（型式:GT2710）が摩耗し、回転振れが生じていた。

【処置】
SSR（GT2710）を予備品と交換し、芯出し調整を実施。

【備考】
特になし。"
doc_000408,Rpt-0408,修理票,2023-04-07,第3工場,C1000 検査ラインE,電気,駆動制御,ステッピングドライバ,ステッピングドライバ #1,駆動制御 > ステッピングドライバ > ステッピングドライバ #1,88,12,SSRの振動値が管理基準(194mm/s)を超え、192mm/sを記録した。,自動給油装置の配管詰まりにより、DC24V電源への給油が行われていなかった。,ラダープログラムを修正し、インターロック条件を見直した。,オペレーターへの清掃指導。,"【現象】
SSRの振動値が管理基準(194mm/s)を超え、192mm/sを記録した。

【原因】
自動給油装置の配管詰まりにより、DC24V電源への給油が行われていなかった。

【処置】
ラダープログラムを修正し、インターロック条件を見直した。

【備考】
オペレーターへの清掃指導。"
doc_000409,Rpt-0409,修理票,2025-02-05,第3工場,C1000 検査ラインE,電気,制御盤,操作盤,操作盤 #1,制御盤 > 操作盤 > 操作盤 #1,170,52,上位システムとの通信エラーが発生し、生産実績データが送信できない。,スライド摺動面に切粉が噛み込み、動作抵抗が増大していた。,摺動面をオイルストーンで修正し、カジリを除去。,予備品の在庫発注点見直し。,"【現象】
上位システムとの通信エラーが発生し、生産実績データが送信できない。

【原因】
スライド摺動面に切粉が噛み込み、動作抵抗が増大していた。

【処置】
摺動面をオイルストーンで修正し、カジリを除去。

【備考】
予備品の在庫発注点見直し。"
doc_000410,Rpt-0410,作業票,2025-03-13,第3工場,C1000 検査ラインE,電気,制御盤,リモートI/O盤,リモートI/O盤 #3,制御盤 > リモートI/O盤 > リモートI/O盤 #3,45,0,上位システムとの通信エラーが発生し、生産実績データが送信できない。,DC24V電源内部のベアリング（型式:E3Z-T61）が摩耗し、回転振れが生じていた。,Oリング全数を新品交換し、リークテストを実施して漏れなきことを確認。,定期点検項目への追加。,"【現象】
上位システムとの通信エラーが発生し、生産実績データが送信できない。

【原因】
DC24V電源内部のベアリング（型式:E3Z-T61）が摩耗し、回転振れが生じていた。

【処置】
Oリング全数を新品交換し、リークテストを実施して漏れなきことを確認。

【備考】
定期点検項目への追加。"
doc_000411,Rpt-0411,作業票,2024-11-30,第1工場,A1000 生産ラインA,電気,通信機器,PLC CPUユニット,PLC CPUユニット #3,通信機器 > PLC CPUユニット > PLC CPUユニット #3,177,0,SSRの過負荷アラーム(OL)が頻発し、装置がチョコ停する。,PLCプログラムのタイマー設定ミスにより、待機時間が不足していた。,フィルターを洗浄液で清掃し、エアブロー乾燥後に再装着。,定期点検項目への追加。,"【現象】
SSRの過負荷アラーム(OL)が頻発し、装置がチョコ停する。

【原因】
PLCプログラムのタイマー設定ミスにより、待機時間が不足していた。

【処置】
フィルターを洗浄液で清掃し、エアブロー乾燥後に再装着。

【備考】
定期点検項目への追加。"
doc_000412,Rpt-0412,修理票,2022-05-07,第1工場,A1000 生産ラインA,電気,制御盤,操作盤,操作盤 #1,制御盤 > 操作盤 > 操作盤 #1,255,0,リミットスイッチの継ぎ目から作動油が漏れ、床面に油溜まりができている。,可動部のケーブルベア内でSSR用ケーブルが断線していた。,シールド線のアース処理をやり直し、フェライトコアを追加。,オペレーターへの清掃指導。,"【現象】
リミットスイッチの継ぎ目から作動油が漏れ、床面に油溜まりができている。

【原因】
可動部のケーブルベア内でSSR用ケーブルが断線していた。

【処置】
シールド線のアース処理をやり直し、フェライトコアを追加。

【備考】
オペレーターへの清掃指導。"
doc_000413,Rpt-0413,修理票,2023-08-11,第2工場,B2000 組立ラインD,機械,搬送設備,ローラーコンベア,ローラーコンベア #3,搬送設備 > ローラーコンベア > ローラーコンベア #3,288,32,稼働中に油圧ポンプ付近から「ガガガ」という異音が発生した。,カップリングの樹脂パーツが疲労破壊していた。,Oリング全数を新品交換し、リークテストを実施して漏れなきことを確認。,予備品の在庫発注点見直し。,"【現象】
稼働中に油圧ポンプ付近から「ガガガ」という異音が発生した。

【原因】
カップリングの樹脂パーツが疲労破壊していた。

【処置】
Oリング全数を新品交換し、リークテストを実施して漏れなきことを確認。

【備考】
予備品の在庫発注点見直し。"
doc_000414,Rpt-0414,修理票,2025-01-09,第1工場,A2000 生産ラインB,電気,制御盤,主制御盤,主制御盤 #1,制御盤 > 主制御盤 > 主制御盤 #1,180,57,ヒーター温度が設定値55℃まで上昇せず、49℃で頭打ちになる。,可動部のケーブルベア内で光電管用ケーブルが断線していた。,センサー取付ブラケットを増し締めし、検出位置を再調整。,保全カレンダーへの登録。,"【現象】
ヒーター温度が設定値55℃まで上昇せず、49℃で頭打ちになる。

【原因】
可動部のケーブルベア内で光電管用ケーブルが断線していた。

【処置】
センサー取付ブラケットを増し締めし、検出位置を再調整。

【備考】
保全カレンダーへの登録。"
doc_000415,Rpt-0415,修理票,2024-02-29,第2工場,B2000 組立ラインD,電気,通信機器,タッチパネル(HMI),タッチパネル(HMI) #1,通信機器 > タッチパネル(HMI) > タッチパネル(HMI) #1,144,58,リミットスイッチの振動値が管理基準(118mm/s)を超え、95mm/sを記録した。,インバータ設定パラメータの誤変更。,接点不良のリレーを新品に交換し、I/Oチェックを実施。,予備品の在庫発注点見直し。,"【現象】
リミットスイッチの振動値が管理基準(118mm/s)を超え、95mm/sを記録した。

【原因】
インバータ設定パラメータの誤変更。

【処置】
接点不良のリレーを新品に交換し、I/Oチェックを実施。

【備考】
予備品の在庫発注点見直し。"
doc_000416,Rpt-0416,作業票,2024-06-24,第2工場,B1000 組立ラインC,機械,加工設備,油圧プレス機,油圧プレス機 #2,加工設備 > 油圧プレス機 > 油圧プレス機 #2,243,0,安全扉を閉じたがインターロックが解除されず、起動できない。,電磁開閉器の接点が溶着しており、遮断不能となっていた。,ラダープログラムを修正し、インターロック条件を見直した。,,"【現象】
安全扉を閉じたがインターロックが解除されず、起動できない。

【原因】
電磁開閉器の接点が溶着しており、遮断不能となっていた。

【処置】
ラダープログラムを修正し、インターロック条件を見直した。

【備考】
特になし。"
